Q,P,EigValReal,EigValImag,N,alpha,k,E0,lmd,period
0,0,-0.995031754683304,0.0995580593013365,8,0.58,1,1,1.08165701689365e-014,16.6344999999746
2.46338277058703,0,-0.995031754683304,-0.0995580593013365
0.994638762445956,0,-0.743055030956785,0.669230319822563
0.471211048001973,0,-0.743055030956785,-0.669230319822563
0.225160308889604,0,-0.54098293715187,0.841033567528989
0.10589213691783,0,-0.54098293715187,-0.841033567528989
0.0550629064699569,0,0.455116321873295,0.890431992666774
0.00782343247798799,0,0.455116321873295,-0.890431992666774
0.00561917300369007,0,0.670687829824961,0.741739735301193
-2.15428107909856e-017,0,0.670687829824961,-0.741739735301193
,,0.80008525787412,0.599886306005132
,,0.80008525787412,-0.599886306005132
,,0.999957972876838,0.00916801396506527
,,0.999957972876838,-0.00916801396506527
,,0.982498157568618,0.186272301682959
,,0.982498157568618,-0.186272301682959
