Time,Correlation
910.000000000138,8.43652610533536e-06
920.000000000141,1.27744454339504e-05
930.000000000143,2.39462663523884e-05
940.000000000145,1.08558856750677e-05
950.000000000147,1.20608692892893e-05
960.00000000015,2.81078841414439e-05
970.000000000152,1.50773830253762e-05
980.000000000154,7.68861942797133e-06
990.000000000157,2.07386110471113e-05
1000.00000000016,1.60600748552479e-05
1010.00000000016,7.18799391894437e-06
1020.00000000016,1.95503958478666e-05
1030.00000000016,2.09677052703034e-05
1040.00000000015,8.69427404427874e-06
1050.00000000014,1.59423755491055e-05
1060.00000000013,2.26789521816499e-05
1070.00000000012,8.62140256561664e-06
1080.00000000011,1.25413885360489e-05
1090.0000000001,2.41276416912507e-05
1100.0000000001,1.11499984868462e-05
1110.00000000009,1.18127609603021e-05
1120.00000000008,2.77973331529592e-05
1130.00000000007,1.53160982130254e-05
1140.00000000006,7.4741134083562e-06
1150.00000000005,2.04495026760782e-05
1160.00000000004,1.63875333066174e-05
1170.00000000003,7.18997129403185e-06
1180.00000000002,1.92935827768229e-05
1190.00000000001,2.13763719591222e-05
1200,8.77598852023928e-06
1209.99999999999,1.55773584455196e-05
1219.99999999999,2.28714746690953e-05
1229.99999999998,8.82112939758284e-06
1239.99999999997,1.23058078484023e-05
1249.99999999996,2.42889530342512e-05
1259.99999999995,1.14402300217357e-05
1269.99999999994,1.15664919397719e-05
1279.99999999993,2.74704439784159e-05
1289.99999999992,1.55573514201324e-05
1299.99999999991,7.27542978762772e-06
1309.9999999999,2.01592366634517e-05
1319.99999999989,1.67101831173851e-05
1329.99999999989,7.20107765164022e-06
1339.99999999988,1.90392594150717e-05
1349.99999999987,2.18031283703984e-05
1359.99999999986,8.87386083197395e-06
1369.99999999985,1.52219718844378e-05
1379.99999999984,2.30433334272878e-05
1389.99999999983,9.01398172813545e-06
1399.99999999982,1.20642351728358e-05
1409.99999999981,2.44202484690131e-05
1419.9999999998,1.1742828348562e-05
1429.99999999979,1.13330372346227e-05
1439.99999999979,2.71203026619587e-05
1449.99999999978,1.57792875343534e-05
1459.99999999977,7.06340705074135e-06
1469.99999999976,1.98365751123803e-05
1479.99999999975,1.70166701207887e-05
1489.99999999974,7.23865991676057e-06
1499.99999999973,1.87941371095056e-05
1509.99999999972,2.2226137031557e-05
1519.99999999971,8.98127016565145e-06
1529.9999999997,1.48624978876091e-05
1539.99999999969,2.31918628378346e-05
1549.99999999969,9.2171573661431e-06
1559.99999999968,1.18426966243749e-05
1569.99999999967,2.45342459064164e-05
1579.99999999966,1.20501098230616e-05
1589.99999999965,1.11097897273658e-05
1599.99999999964,2.67350976484151e-05
1609.99999999963,1.60070502591007e-05
1619.99999999962,6.87890789985597e-06
1629.99999999961,1.95347737832547e-05
1639.9999999996,1.73392735909194e-05
1649.99999999959,7.29582633134729e-06
1659.99999999959,1.85469490220385e-05
1669.99999999958,2.26459845070596e-05
1679.99999999957,9.09972843385998e-06
1689.99999999956,1.45147965060326e-05
1699.99999999955,2.33434623089257e-05
1709.99999999954,9.43866341504733e-06
1719.99999999953,1.16241369731941e-05
1729.99999999952,2.46156552148792e-05
1739.99999999951,1.23512355714814e-05
1749.9999999995,1.08901585975557e-05
1759.99999999949,2.6352569678653e-05
1769.99999999949,1.62624486749947e-05
1779.99999999948,6.73698767145579e-06
1789.99999999947,1.92506941273755e-05
1799.99999999946,1.7664535639715e-05
1809.99999999945,7.36245548674533e-06
1819.99999999944,1.82944903694931e-05
1829.99999999943,2.30764246548165e-05
1839.99999999942,9.23707039731127e-06
1849.99999999941,1.41748427912614e-05
1859.9999999994,2.34799318220416e-05
1869.99999999939,9.66196345301457e-06
1879.99999999939,1.14021086305749e-05
1889.99999999938,2.46675226996923e-05
1899.99999999937,1.26712162172335e-05
1909.99999999936,1.06857859298296e-05
1919.99999999935,2.59467471572256e-05
1929.99999999934,1.65165615727822e-05
1939.99999999933,6.5964211605359e-06
1949.99999999932,1.89550513544247e-05
1959.99999999931,1.80037438227997e-05
1969.9999999993,7.46499152502023e-06
1979.99999999929,1.80546034224418e-05
1989.99999999929,2.35096254398485e-05
1999.99999999928,9.38460595788699e-06
2009.99999999927,1.38246060027373e-05
2019.99999999926,2.35948777175876e-05
2029.99999999925,9.90194423153608e-06
2039.99999999924,1.11945951262206e-05
2049.99999999923,2.47056264101007e-05
2059.99999999922,1.29986005528307e-05
2069.99999999921,1.0486049522017e-05
2079.9999999992,2.55002449933705e-05
2089.99999999919,1.67643146869662e-05
2099.99999999919,6.4683152724761e-06
2109.99999999918,1.86758617315653e-05
2119.99999999917,1.83721011461451e-05
2129.99999999916,7.59171038062032e-06
2139.99999999915,1.78186458753546e-05
2149.99999999914,2.39431634659196e-05
2159.99999999913,9.53938315848341e-06
2169.99999999912,1.34779235381925e-05
2179.99999999911,2.37015069080899e-05
2189.9999999991,1.01532184603554e-05
2199.99999999909,1.09818512959507e-05
2209.99999999909,2.47125042242113e-05
2219.99999999908,1.33106754421163e-05
2229.99999999907,1.02825373559862e-05
2239.99999999906,2.50597555586559e-05
2249.99999999905,1.70126190671384e-05
2259.99999999904,6.35178788199681e-06
2269.99999999903,1.83854481097589e-05
2279.99999999902,1.87212307099333e-05
2289.99999999901,7.71960156210734e-06
2299.999999999,1.75773046695616e-05
2309.99999999899,2.43763937340701e-05
2319.99999999899,9.70204370140596e-06
2329.99999999898,1.31317635555553e-05
2339.99999999897,2.37779475324271e-05
2349.99999999896,1.03900294829145e-05
2359.99999999895,1.07600214936791e-05
2369.99999999894,2.46846710720094e-05
2379.99999999893,1.36319244357949e-05
2389.99999999892,1.00973785960255e-05
2399.99999999891,2.46193243263906e-05
2409.9999999989,1.72432750954469e-05
2419.99999999889,6.22511004455926e-06
2429.99999999889,1.80662642639674e-05
2439.99999999888,1.90461672330947e-05
2449.99999999887,7.86602525781277e-06
2459.99999999886,1.73467670178948e-05
2469.99999999885,2.48031293753493e-05
2479.99999999884,9.87340588516825e-06
2489.99999999883,1.2785209111845e-05
2499.99999999882,2.38331016561965e-05
2509.99999999881,1.06342771083651e-05
2519.9999999988,1.05565143212016e-05
2529.99999999879,2.46411015896924e-05
2539.99999999879,1.39569403580479e-05
2549.99999999878,9.92009234454225e-06
2559.99999999877,2.41669534405676e-05
2569.99999999876,1.74814268584074e-05
2579.99999999875,6.13168809780691e-06
2589.99999999874,1.77706241701656e-05
2599.99999999873,1.93843155169582e-05
2609.99999999872,8.02537104557887e-06
2619.99999999871,1.71031422491843e-05
2629.9999999987,2.52080681378496e-05
2639.99999999869,1.00507660697142e-05
2649.99999999869,1.24374009638567e-05
2659.99999999868,2.38842335730673e-05
2669.99999999867,1.08945553666372e-05
2679.99999999866,1.03520695626447e-05
2689.99999999865,2.45623612906982e-05
2699.99999999864,1.42680258755064e-05
2709.99999999863,9.74001012691663e-06
2719.99999999862,2.37235782704797e-05
2729.99999999861,1.77402655441619e-05
2739.9999999986,6.07437669612384e-06
2749.99999999859,1.74854524724962e-05
2759.99999999859,1.9716753835989e-05
2769.99999999858,8.18154425965726e-06
2779.99999999857,1.68432264044132e-05
2789.99999999856,2.56016159727266e-05
2799.99999999855,1.0239344365473e-05
2809.99999999854,1.20924995641788e-05
2819.99999999853,2.39074373042925e-05
2829.99999999852,1.1156903722827e-05
2839.99999999851,1.01503350293439e-05
2849.9999999985,2.44547292570897e-05
2859.99999999849,1.46044385655448e-05
2869.99999999849,9.58937400245204e-06
2879.99999999848,2.32813974047787e-05
2889.99999999847,1.79969565900301e-05
2899.99999999846,6.03109880072784e-06
2909.99999999845,1.71980046452057e-05
2919.99999999844,2.00690895704502e-05
2929.99999999843,8.37852643043737e-06
2939.99999999842,1.66031084951842e-05
2949.99999999841,2.59922490931135e-05
2959.9999999984,1.04458414284556e-05
2969.99999999839,1.17509243589435e-05
2979.99999999839,2.39010784731957e-05
2989.99999999838,1.14357769829853e-05
2999.99999999837,9.97074710481657e-06
3009.99999999836,2.433419918778e-05
3019.99999999835,1.49455575084551e-05
3029.99999999834,9.44652477280654e-06
3039.99999999833,2.28182178884867e-05
3049.99999999832,1.82429129192e-05
3059.99999999831,6.01105275687938e-06
3069.9999999983,1.6920858240434e-05
3079.99999999829,2.04383335575228e-05
3089.99999999829,8.59715716221442e-06
3099.99999999828,1.63634413420451e-05
3109.99999999827,2.6346976041262e-05
3119.99999999826,1.06553918022489e-05
3129.99999999825,1.14061363405158e-05
3139.99999999824,2.38646062456037e-05
3149.99999999823,1.17170864790856e-05
3159.99999999822,9.78571270549204e-06
3169.99999999821,2.41719874115199e-05
3179.9999999982,1.52623333640721e-05
3189.99999999819,9.29687077121381e-06
3199.99999999819,2.23650364593594e-05
3209.99999999818,1.8488144070303e-05
3219.99999999817,6.00070537684777e-06
3229.99999999816,1.66275535694833e-05
3239.99999999815,2.07724981203986e-05
3249.99999999814,8.79849714957758e-06
3259.99999999813,1.61062314450741e-05
3269.99999999812,2.66800936603066e-05
3279.99999999811,1.08679099341219e-05
3289.9999999981,1.10627811716569e-05
3299.99999999809,2.37878917523947e-05
3309.99999999809,1.19805317472491e-05
3319.99999999808,9.59256890855737e-06
3329.99999999807,2.3975810199254e-05
3339.99999999806,1.55920263421787e-05
3349.99999999805,9.16942829267072e-06
3359.99999999804,2.1920636650884e-05
3369.99999999803,1.87213380979548e-05
3379.99999999802,5.98963389404091e-06
3389.99999999801,1.63145034575368e-05
3399.999999998,2.10854834930056e-05
3409.99999999799,9.01488674437363e-06
3419.99999999799,1.58450582439405e-05
3429.99999999798,2.69886671920524e-05
3439.99999999797,1.10898422574047e-05
3449.99999999796,1.07177350514605e-05
3459.99999999795,2.36839783024632e-05
3469.99999999794,1.224754122669e-05
3479.99999999793,9.41342234146935e-06
3489.99999999792,2.37642911554942e-05
3499.99999999791,1.59185338955586e-05
3509.9999999979,9.03840655017225e-06
3519.99999999789,2.14558800757435e-05
3529.99999999788,1.89531055994774e-05
3539.99999999788,6.00510556633577e-06
3549.99999999787,1.60214008173021e-05
3559.99999999786,2.14154740705808e-05
3569.99999999785,9.23346109318695e-06
3579.99999999784,1.55570230034039e-05
3589.99999999783,2.72421444964742e-05
3599.99999999782,1.13101242784167e-05
3609.99999999781,1.0359835418655e-05
3619.9999999978,2.35719462893788e-05
3629.99999999779,1.25291374204325e-05
3639.99999999778,9.23363291256187e-06
3649.99999999778,2.35298299686151e-05
3659.99999999777,1.62320168734461e-05
3669.99999999776,8.90349067080377e-06
3679.99999999775,2.10041345621404e-05
3689.99999999774,1.92026562402453e-05
3699.99999999773,6.04600603147769e-06
3709.99999999772,1.57384426130018e-05
3719.99999999771,2.17483420573982e-05
3729.9999999977,9.43828837549364e-06
3739.99999999769,1.52545057437292e-05
3749.99999999768,2.74718612239943e-05
3759.99999999768,1.15359781818601e-05
3769.99999999767,1.001715520105e-05
3779.99999999766,2.34354524226746e-05
3789.99999999765,1.28113303859835e-05
3799.99999999764,9.07004598743038e-06
3809.99999999763,2.32870240036051e-05
3819.99999999762,1.65730040682393e-05
3829.99999999761,8.81115180516397e-06
3839.9999999976,2.05782751056225e-05
3849.99999999759,1.94500904809877e-05
3859.99999999758,6.11038809820126e-06
3869.99999999758,1.54681099199749e-05
3879.99999999757,2.21050351166756e-05
3889.99999999756,9.6934820129216e-06
3899.99999999755,1.49916761801339e-05
3909.99999999754,2.76729169200722e-05
3919.99999999753,1.17791791890552e-05
3929.99999999752,9.69761876379284e-06
3939.99999999751,2.32768431784425e-05
3949.9999999975,1.31033885731505e-05
3959.99999999749,8.93409708098628e-06
3969.99999999748,2.30391680952808e-05
3979.99999999748,1.69093303767996e-05
3989.99999999747,8.72411287560461e-06
3999.99999999746,2.01358448029215e-05
4009.99999999745,1.96767424675901e-05
4019.99999999744,6.19729808256237e-06
4029.99999999743,1.52181688473222e-05
4039.99999999742,2.24775915842263e-05
4049.99999999741,9.96154349778566e-06
4059.9999999974,1.4728157985555e-05
4069.99999999739,2.7820790161523e-05
4079.99999999738,1.20270596602117e-05
4089.99999999738,9.38050262559272e-06
4099.99999999738,2.31114060097141e-05
4109.99999999742,1.34041603514147e-05
4119.99999999746,8.79517823091587e-06
4129.99999999749,2.27710021920464e-05
4139.99999999753,1.72329840825799e-05
4149.99999999757,8.63326378185893e-06
4159.9999999976,1.97125518018713e-05
4169.99999999764,1.9913538021994e-05
4179.99999999768,6.29533334235764e-06
4189.99999999771,1.49575325617362e-05
4199.99999999775,2.28151642616875e-05
4209.99999999778,1.01950172497715e-05
4219.99999999782,1.4436802060879e-05
4229.99999999786,2.79347210223864e-05
4239.99999999789,1.22755355572543e-05
4249.99999999793,9.07751676835705e-06
4259.99999999797,2.29140744689477e-05
4269.999999998,1.36884500492583e-05
4279.99999999804,8.65545089724661e-06
4289.99999999808,2.24843700941088e-05
4299.99999999811,1.75700452171105e-05
4309.99999999815,8.56816785093371e-06
4319.99999999818,1.93044830694231e-05
4329.99999999822,2.01437556065123e-05
4339.99999999826,6.40098319237605e-06
4349.99999999829,1.46940510601471e-05
4359.99999999833,2.31365394969909e-05
4369.99999999837,1.04423806530901e-05
4379.9999999984,1.41419008420941e-05
4389.99999999844,2.80050362726838e-05
4399.99999999848,1.25285195003512e-05
4409.99999999851,8.77938686151146e-06
4419.99999999855,2.2701242090902e-05
4429.99999999858,1.39754377744974e-05
4439.99999999862,8.52473236973274e-06
4449.99999999866,2.21921747090234e-05
4459.99999999869,1.78929180734224e-05
4469.99999999873,8.48658922540605e-06
4479.99999999877,1.88701582212131e-05
4489.9999999988,2.03583124368726e-05
4499.99999999884,6.51415989114716e-06
4509.99999999888,1.44446921416254e-05
4519.99999999891,2.34692832374031e-05
4529.99999999895,1.06661527555128e-05
4539.99999999899,1.38035233527359e-05
4549.99999999902,2.79964495718738e-05
4559.99999999906,1.27629617702137e-05
4569.99999999909,8.46483553678741e-06
4579.99999999913,2.24878329790692e-05
4589.99999999917,1.42754847385633e-05
4599.9999999992,8.39513926958759e-06
4609.99999999924,2.18936112653724e-05
4619.99999999928,1.82128552133792e-05
4629.99999999931,8.41126202446324e-06
4639.99999999935,1.84547863139365e-05
4649.99999999939,2.05965946247402e-05
4659.99999999942,6.64708376138409e-06
4669.99999999946,1.41980515551607e-05
4679.99999999949,2.37946139816724e-05
4689.99999999953,1.08692180427112e-05
4699.99999999957,1.3462224480807e-05
4709.9999999996,2.79438354465346e-05
4719.99999999964,1.29879821449376e-05
4729.99999999968,8.18245433203832e-06
4739.99999999971,2.22521077864978e-05
4749.99999999975,1.45678770212905e-05
4759.99999999979,8.29384236168014e-06
4769.99999999982,2.15984296640691e-05
4779.99999999986,1.85624049447841e-05
4789.99999999989,8.38631415664593e-06
4799.99999999993,1.80738396862402e-05
4809.99999999997,2.08339752443925e-05
4820,6.8076909745856e-06
4830.00000000004,1.3974118514729e-05
4840.00000000008,2.41318487433659e-05
4850.00000000011,1.11339901993693e-05
4860.00000000015,1.31772505772502e-05
4870.00000000019,2.78635706953132e-05
4880.00000000022,1.32341011993376e-05
4890.00000000026,7.92783660714271e-06
4900.00000000029,2.20073580512974e-05
4910.00000000033,1.48759842335245e-05
4920.00000000037,8.22161556030652e-06
4930.0000000004,2.13084334349826e-05
4940.00000000044,1.89177423678598e-05
4950.00000000048,8.36566494475733e-06
4960.00000000051,1.76764142520931e-05
4970.00000000055,2.10529922957474e-05
4980.00000000059,6.98322106183247e-06
4990.00000000062,1.37639843489057e-05
5000.00000000066,2.44718276759768e-05
5010.00000000069,1.1399518397633e-05
5020.00000000073,1.28847765967971e-05
5030.00000000077,2.77230565580371e-05
5040.0000000008,1.34803678775093e-05
5050.00000000084,7.68041065528982e-06
5060.00000000088,2.17648833508119e-05
5070.00000000091,1.52013553705366e-05
5080.00000000095,8.15536839908196e-06
5090.00000000099,2.10098329268711e-05
5100.00000000102,1.92768085723024e-05
5110.00000000106,8.35481550525893e-06
5120.0000000011,1.7296573195827e-05
5130.00000000113,2.12924045373888e-05
5140.00000000117,7.18054727263216e-06
5150.0000000012,1.35463265301751e-05
5160.00000000124,2.4776304372937e-05
5170.00000000128,1.16426268118735e-05
5180.00000000131,1.25723367955206e-05
5190.00000000135,2.75481557599205e-05
5200.00000000139,1.37364303046909e-05
5210.00000000142,7.45959986808367e-06
5220.00000000146,2.15038929037695e-05
5230.0000000015,1.55254184223431e-05
5240.00000000153,8.09714336502851e-06
5250.00000000157,2.06967014062038e-05
5260.0000000016,1.96518756691359e-05
5270.00000000164,8.37204798321679e-06
5280.00000000168,1.69211773893595e-05
5290.00000000171,2.15247508016415e-05
5300.00000000175,7.38736476057108e-06
5310.00000000179,1.33295812744264e-05
5320.00000000182,2.50636809890325e-05
5330.00000000186,1.19066703955142e-05
5340.0000000019,1.22615691590678e-05
5350.00000000193,2.73345756527012e-05
5360.00000000197,1.39989873174104e-05
5370.000000002,7.23589986144141e-06
5380.00000000204,2.12320383762395e-05
5390.00000000208,1.58566241136892e-05
5400.00000000211,8.04332634547762e-06
5410.00000000215,2.0381681912152e-05
5420.00000000219,2.00036516814522e-05
5430.00000000222,8.36552174538569e-06
5440.00000000226,1.65111765600091e-05
5450.0000000023,2.17295184822135e-05
5460.00000000233,7.57797583859248e-06
5470.00000000237,1.31042017806214e-05
5480.0000000024,2.53351313168954e-05
5490.00000000244,1.21219197647395e-05
5500.00000000248,1.19039504062317e-05
5510.00000000251,2.70298652969258e-05
5520.00000000255,1.42090743511991e-05
5530.00000000259,6.99027391206061e-06
5540.00000000262,2.09684439759113e-05
5550.00000000266,1.61798076724819e-05
5560.0000000027,7.98578778141616e-06
5570.00000000273,2.00614227230189e-05
5580.00000000277,2.03411227239435e-05
5590.0000000028,8.36411839856089e-06
5600.00000000284,1.61253481239333e-05
5610.00000000288,2.19441885404436e-05
5620.00000000291,7.77772456284139e-06
5630.00000000295,1.28730337005772e-05
5640.00000000299,2.55763828418996e-05
5650.00000000302,1.23156346467369e-05
5660.00000000306,1.15482184451503e-05
5670.0000000031,2.66888483576684e-05
5680.00000000313,1.44027971578775e-05
5690.00000000317,6.7706574500041e-06
5700.00000000321,2.06792608038701e-05
5710.00000000324,1.64925630039899e-05
5720.00000000328,7.9544873141847e-06
5730.00000000331,1.97279981151037e-05
5740.00000000335,2.07049915501192e-05
5750.00000000339,8.40925742860039e-06
5760.00000000342,1.57520176346087e-05
5770.00000000346,2.21441932831544e-05
5780.0000000035,7.99341478952611e-06
5790.00000000353,1.26577704349227e-05
5800.00000000357,2.58022246947916e-05
5810.00000000361,1.25657646419503e-05
5820.00000000364,1.12534644918967e-05
5830.00000000368,2.63434624341311e-05
5840.00000000371,1.46180800991057e-05
5850.00000000375,6.57251009686909e-06
5860.00000000379,2.03774930370008e-05
5870.00000000382,1.68132684785949e-05
5880.00000000386,7.9524400626385e-06
5890.0000000039,1.94065999578633e-05
5900.00000000393,2.10683334543654e-05
5910.00000000397,8.457945137804e-06
5920.00000000401,1.53677827436581e-05
5930.00000000404,2.23236689520405e-05
5940.00000000408,8.2141289304959e-06
5950.00000000411,1.24518550931805e-05
5960.00000000415,2.60084550506415e-05
5970.00000000419,1.27997381265695e-05
5980.00000000422,1.0957117483446e-05
5990.00000000426,2.59581212341845e-05
6000.0000000043,1.48283392603243e-05
6010.00000000433,6.393007718275e-06
6020.00000000437,2.00901194511292e-05
6030.00000000441,1.71495892349847e-05
6040.00000000444,7.97234065936114e-06
6050.00000000448,1.90932823234151e-05
6060.00000000451,2.14358287959272e-05
6070.00000000455,8.53171736358568e-06
6080.00000000459,1.50161753918963e-05
6090.00000000462,2.25231138634331e-05
6100.00000000466,8.46424635629681e-06
6110.0000000047,1.22546460712756e-05
6120.00000000473,2.61736572977768e-05
6130.00000000477,1.30255285484883e-05
6140.00000000481,1.06736769270652e-05
6150.00000000484,2.55707516446087e-05
6160.00000000488,1.50670059839373e-05
6170.00000000491,6.26219255415765e-06
6180.00000000495,1.97965734558443e-05
6190.00000000499,1.74848413439843e-05
6200.00000000502,8.01312457706215e-06
6210.00000000506,1.878127980369e-05
6220.0000000051,2.18049572987497e-05
6230.00000000513,8.63036162280732e-06
6240.00000000517,1.46678536417601e-05
6250.00000000521,2.26987103568856e-05
6260.00000000524,8.70721494837243e-06
6270.00000000528,1.20570156866687e-05
6280.00000000532,2.6314765786112e-05
6290.00000000535,1.32753180258622e-05
6300.00000000539,1.04075607794585e-05
6310.00000000542,2.517240395432e-05
6320.00000000546,1.53081344567118e-05
6330.0000000055,6.12475771625738e-06
6340.00000000553,1.95005182122235e-05
6350.00000000557,1.7812816414755e-05
6360.00000000561,8.05766764433977e-06
6370.00000000564,1.84929743403123e-05
6380.00000000568,2.21483895847099e-05
6390.00000000572,8.6938345878452e-06
6400.00000000575,1.42924570310399e-05
6410.00000000579,2.28474221083027e-05
6420.00000000582,8.92020055238025e-06
6430.00000000586,1.18392880595222e-05
6440.0000000059,2.64156999067511e-05
6450.00000000593,1.34726607302246e-05
6460.00000000597,1.00999666056573e-05
6470.00000000601,2.47047028974226e-05
6480.00000000604,1.54866207718808e-05
6490.00000000608,5.96350733685928e-06
6500.00000000612,1.92015608476491e-05
6510.00000000615,1.81216889293252e-05
6520.00000000619,8.10940118338376e-06
6530.00000000622,1.81956731789803e-05
6540.00000000626,2.2479169321743e-05
6550.0000000063,8.76368273219999e-06
6560.00000000633,1.39342699633701e-05
6570.00000000637,2.29962934398044e-05
6580.00000000641,9.14697484750496e-06
6590.00000000644,1.16210922993415e-05
6600.00000000648,2.64599499683578e-05
6610.00000000652,1.36614261399844e-05
6620.00000000655,9.81367918340378e-06
6630.00000000659,2.42351137931228e-05
6640.00000000662,1.56642044478095e-05
6650.00000000666,5.83015119241583e-06
6660.0000000067,1.88836764105968e-05
6670.00000000673,1.84212245131126e-05
6680.00000000677,8.18613896619942e-06
6690.00000000681,1.78895788572497e-05
6700.00000000684,2.28255794346604e-05
6710.00000000688,8.8730534749677e-06
6720.00000000692,1.35848533669438e-05
6730.00000000695,2.3121592088468e-05
6740.00000000699,9.37894052018807e-06
6750.00000000702,1.14046706126646e-05
6760.00000000706,2.64629960829032e-05
6770.0000000071,1.3894291457501e-05
6780.00000000713,9.56739095793988e-06
6790.00000000717,2.37779065806635e-05
6800.00000000721,1.58630759149518e-05
6810.00000000724,5.71027491333352e-06
6820.00000000728,1.85436451871837e-05
6830.00000000732,1.87180907029245e-05
6840.00000000735,8.28196096880493e-06
6850.00000000739,1.75960971443223e-05
6860.00000000743,2.31699552167044e-05
6870.00000000746,8.98428915223048e-06
6880.0000000075,1.32287371156208e-05
6890.00000000753,2.32388530356446e-05
6900.00000000757,9.620646306522e-06
6910.00000000761,1.12033439067815e-05
6920.00000000764,2.64456420935678e-05
6930.00000000768,1.41098491787257e-05
6940.00000000772,9.3209628785816e-06
6950.00000000775,2.3315331740294e-05
6960.00000000779,1.60718232465802e-05
6970.00000000783,5.61794099005061e-06
6980.00000000786,1.82327803456197e-05
6990.0000000079,1.90500131031489e-05
7000.00000000793,8.41627125036798e-06
7010.00000000797,1.73266533448431e-05
7020.00000000801,2.35214922306436e-05
7030.00000000804,9.12713365093623e-06
7040.00000000808,1.29164079805822e-05
7050.00000000812,2.33827158681868e-05
7060.00000000815,9.89936536982416e-06
7070.00000000819,1.1024818144841e-05
7080.00000000823,2.64054362217858e-05
7090.00000000826,1.43340148016258e-05
7100.0000000083,9.11337835503376e-06
7110.00000000833,2.28937991933181e-05
7120.00000000837,1.63277285532329e-05
7130.00000000841,5.58759080071911e-06
7140.00000000844,1.79716657278612e-05
7150.00000000848,1.93990757520765e-05
7160.00000000852,8.57030599024766e-06
7170.00000000855,1.7090056212164e-05
7180.00000000859,2.3889689784602e-05
7190.00000000863,9.29616185662438e-06
7200.00000000866,1.26196638266828e-05
7210.0000000087,2.35180432276895e-05
7220.00000000873,1.01726290229148e-05
7230.00000000877,1.0838409852493e-05
7240.00000000881,2.63538877321859e-05
7250.00000000884,1.45955810059473e-05
7260.00000000888,8.91968088114427e-06
7270.00000000892,2.24652505332391e-05
7280.00000000895,1.65819328679945e-05
7290.00000000899,5.55018428217057e-06
7300.00000000903,1.76922000487981e-05
7310.00000000906,1.97369661842416e-05
7320.0000000091,8.72550465350871e-06
7330.00000000913,1.68643356782522e-05
7340.00000000917,2.4241881627815e-05
7350.00000000921,9.43860606959546e-06
7360.00000000924,1.22852529555371e-05
7370.00000000928,2.36264722844606e-05
7380.00000000932,1.04308135151552e-05
7390.00000000935,1.06325819223144e-05
7400.00000000939,2.62716916830432e-05
7410.00000000943,1.48234775254446e-05
