Ei,Ef,deltaE
1.00000000007813,0.999955290046536,-4.47100315981164e-05
1.00000000002754,0.999923372312456,-7.6627715080213e-05
1.00000000004335,0.999924431597758,-7.55684455948646e-05
1.00000000007897,0.999978570487427,-2.14295915448304e-05
0.999999999934222,0.999952530232043,-4.74697021790593e-05
0.999999999987353,0.99993039761231,-6.960237504261e-05
0.999999999977461,0.999946021141463,-5.39788359980031e-05
1.00000000000055,0.999952171064674,-4.78289358738504e-05
1.00000000003063,0.999942303647123,-5.76963835087207e-05
0.999999999935532,0.999940759094238,-5.92408412939394e-05
0.999999999915606,0.999948565089078,-5.14348265280296e-05
1.00000000008656,0.999970470653426,-2.95294331292828e-05
1.00000000003858,0.999943655355819,-5.63446827586134e-05
0.999999999939428,0.999950615027124,-4.93849123042178e-05
1.00000000008751,0.999954757909133,-4.52421783742052e-05
1.00000000000722,0.99994020802144,-5.97919857777685e-05
1.00000000005129,0.999962914608909,-3.70854423793476e-05
1.00000000002558,0.999938648935911,-6.1351089665207e-05
1.00000000003429,0.999948680019069,-5.1320015218792e-05
0.999999999912789,0.999961503992949,-3.84959198399537e-05
0.999999999951586,0.999948564487021,-5.1435464564209e-05
0.99999999991267,0.999957408526355,-4.25913863149052e-05
1.0000000000706,0.999952048673479,-4.79513971159973e-05
1.00000000008535,0.999948128786026,-5.18712993190507e-05
0.999999999952747,0.999946749463636,-5.32504891116448e-05
0.999999999923268,0.999935285583009,-6.4714340259342e-05
0.999999999923544,0.999964103702177,-3.58962213675706e-05
0.999999999914093,0.999958592827132,-4.14070869604322e-05
1.00000000008497,0.999963372476011,-3.66276089587281e-05
0.999999999999688,0.999971507580053,-2.84924196349845e-05
1.00000000007044,0.99994081794671,-5.91821237262424e-05
0.999999999998453,0.999970075347788,-2.99246506648698e-05
1.00000000000476,0.999956388741667,-4.36112630948227e-05
0.999999999970219,0.999953052594349,-4.69473758694106e-05
0.999999999911531,0.999944829614093,-5.51702974382895e-05
1.00000000002986,0.999956147316309,-4.38527135492306e-05
0.999999999911983,0.999955993672725,-4.40062392577101e-05
1.00000000000561,0.999954914257408,-4.50857482047207e-05
1.0000000000875,0.999969536460044,-3.04636274529591e-05
1.00000000004705,0.999962082690911,-3.79173561363411e-05
1.00000000001048,0.999950152317078,-4.98476933989966e-05
0.999999999911994,0.999944627941207,-5.53719707877542e-05
1.00000000004117,0.999943125503827,-5.68745373459301e-05
0.999999999945887,0.999949206991749,-5.07929541379015e-05
1.00000000008042,0.999929783542508,-7.02165379073971e-05
1.00000000006106,0.999951559474883,-4.84405861762571e-05
1.00000000006849,0.999981686890445,-1.83131780446821e-05
0.999999999995152,0.999959767720596,-4.02322745561845e-05
1.000000000051,0.999943187649663,-5.6812401335038e-05
1.00000000008659,0.999984463754997,-1.55363315945678e-05
1.00000000007573,0.999951894339792,-4.8105735941828e-05
1.00000000001048,0.999940559378647,-5.94406318316087e-05
1.00000000000324,0.999935360786186,-6.46392170533527e-05
0.999999999912049,0.999954462776744,-4.55371353050849e-05
1.00000000007533,0.999953936538071,-4.60635372641072e-05
1.0000000000831,0.999955231834594,-4.47682485021916e-05
1.0000000000556,0.999956292196521,-4.37078590824758e-05
1.0000000000507,0.999943308887848,-5.66911628547828e-05
0.999999999918667,0.999945485138181,-5.45147804856816e-05
0.999999999938242,0.999959364505629,-4.06354326130121e-05
1.00000000008746,0.999961833008024,-3.81670794382671e-05
1.00000000004476,0.999951788590742,-4.82114540151235e-05
1.00000000007614,0.99995913026967,-4.08698064682245e-05
1.00000000008753,0.999958908296907,-4.10917906235042e-05
0.999999999916707,0.99994651891745,-5.34809992569496e-05
1.00000000008726,0.999961089320552,-3.89107667063682e-05
1.00000000003201,0.999950260594237,-4.97394377776406e-05
0.999999999911537,0.999945511154456,-5.44887570812502e-05
1.0000000000872,0.999981973956657,-1.80261305428031e-05
0.99999999997208,0.999944131303567,-5.58686685128151e-05
1.00000000008752,0.999949536306879,-5.04637806458819e-05
1.00000000004293,0.999948809126583,-5.11909163435353e-05
0.999999999982266,0.999937797177691,-6.22028045748069e-05
0.999999999965963,0.999958234541999,-4.17654239642795e-05
1.00000000008757,0.99992266062242,-7.73394651509829e-05
1.00000000001937,0.999942401466,-5.75985533745049e-05
0.99999999994902,0.999923868834088,-7.61311149323207e-05
1.00000000008133,0.999958814364471,-4.11857168582941e-05
1.00000000003412,0.999955164801774,-4.48352323461076e-05
1.000000000045,0.999968813385332,-3.1186659669169e-05
0.999999999978106,0.999963137823196,-3.68621549096115e-05
1.00000000002412,0.999969332610582,-3.0667413538521e-05
0.999999999942129,0.999955366636719,-4.46333054102688e-05
0.999999999917649,0.999948495392174,-5.15045254748658e-05
0.999999999944509,0.999943912685128,-5.60872593807771e-05
0.999999999922946,0.999947279506735,-5.27204162106276e-05
0.9999999999701,0.999942282410386,-5.77175597133994e-05
1.00000000008365,0.999962935828705,-3.70642549433198e-05
1.00000000007856,0.999974510832919,-2.54892456391653e-05
1.00000000008024,0.999954327177892,-4.56729023528002e-05
0.999999999911643,0.999955817731575,-4.41821800681863e-05
1.00000000008366,0.999964168171627,-3.58319120336015e-05
0.999999999943378,0.999941741775192,-5.82581681860539e-05
1.00000000003699,0.999935768764614,-6.42312723789784e-05
0.999999999968396,0.999949440295708,-5.05596726878554e-05
0.999999999917786,0.99994406948768,-5.59304301059882e-05
0.999999999914532,0.999963100551025,-3.68993635068149e-05
0.999999999912418,0.999952566180123,-4.74337322952101e-05
0.999999999914189,0.99996192154485,-3.80783693383346e-05
1.00000000001871,0.99996374839014,-3.62516285680181e-05
