Ei,Ef,deltaE
0.999999999998998,0.999992118319499,-7.88167949883345e-06
0.999999999992442,0.999992952684011,-7.04730843070767e-06
1.00000000000952,0.999992714186208,-7.28582330844496e-06
0.99999999999922,0.999992106397688,-7.89360153141683e-06
1.00000000000231,0.999993831142169,-6.16886014115359e-06
0.999999999990675,0.999993577069146,-6.42292152852608e-06
0.999999999990523,0.999993715096976,-6.2848935464821e-06
1.00000000000839,0.999993146362138,-6.85364625119256e-06
0.999999999992665,0.999992901341099,-7.09865156578449e-06
0.999999999991349,0.999994198249062,-5.8017422874812e-06
0.999999999993686,0.999994310404831,-5.68958885482918e-06
1.00000000000225,0.99999202131692,-7.978685324872e-06
0.9999999999933,0.999992768388079,-7.23160522120292e-06
1.00000000000306,0.999993766635853,-6.23336720539935e-06
1.00000000000337,0.999992026061184,-7.9739421897651e-06
0.999999999991308,0.999993279580676,-6.72041063198847e-06
0.999999999994563,0.99999255380465,-7.44618991244117e-06
0.999999999992308,0.999992984954364,-7.01503794386937e-06
0.999999999992944,0.999992840380566,-7.15961237740537e-06
0.99999999999731,0.999994186347939,-5.81364937068951e-06
1.00000000000454,0.999993628234749,-6.37176979523257e-06
0.99999999999468,0.999994295959963,-5.7040347174464e-06
1.00000000000847,0.999992369569195,-7.63043926954587e-06
1.0000000000015,0.999992029089186,-7.97091231186098e-06
0.999999999990663,0.999994023869525,-5.97612113728552e-06
0.999999999992399,0.999994287685298,-5.71230710133541e-06
0.99999999999237,0.999994286193563,-5.71379880742739e-06
0.999999999997929,0.999994150665934,-5.84933199543336e-06
1.00000000000594,0.999992117049858,-7.88295608689094e-06
1.00000000000834,0.999993154530496,-6.84547784601808e-06
1.00000000000848,0.999992371950464,-7.62805801513e-06
1.00000000000828,0.999993166293756,-6.83371452503412e-06
0.999999999991205,0.999993317739276,-6.68225192856919e-06
1.00000000000635,0.999993436941949,-6.56306439772436e-06
0.99999999999605,0.999994248778279,-5.75121777079968e-06
1.00000000000942,0.999992858532115,-7.14147730340731e-06
0.99999999999675,0.999994215955869,-5.78404088102946e-06
0.999999999991242,0.999993304576824,-6.69541441744581e-06
1.00000000000335,0.999992025710947,-7.97429240328995e-06
1.00000000000949,0.999992672404274,-7.32760521193754e-06
1.00000000000884,0.999993051255661,-6.9487531831891e-06
0.999999999995112,0.999994283986289,-5.71600882348644e-06
0.99999999999353,0.999992724699685,-7.27529384503267e-06
1.00000000000389,0.999993691305088,-6.308698798696e-06
1.00000000000716,0.999992209358409,-7.79064875267022e-06
0.999999999995803,0.999992389461621,-7.61053418252278e-06
1.00000000000865,0.999992400217225,-7.59979142039846e-06
0.999999999990869,0.999993463373859,-6.53661700955599e-06
1.00000000000943,0.999992626434926,-7.373574503311e-06
1.00000000000228,0.999992021189746,-7.97881253167265e-06
1.00000000000791,0.999992290005152,-7.71000275590072e-06
0.999999999991454,0.999993228497704,-6.77149375039043e-06
0.999999999991143,0.999993341162947,-6.65882819561592e-06
0.999999999995069,0.999994285361044,-5.71463402554429e-06
1.00000000000796,0.999992296404626,-7.70360333512965e-06
1.00000000000654,0.999992157597087,-7.84240945772563e-06
1.00000000000931,0.999992570852318,-7.42915699325497e-06
0.999999999994497,0.999992563646414,-7.43634808275662e-06
0.999999999999354,0.999994058215377,-5.94178397750333e-06
1.00000000000289,0.999993781002978,-6.21899991359864e-06
1.00000000000327,0.999992024735405,-7.97526786011638e-06
0.999999999993873,0.999992664152357,-7.33584151646482e-06
0.999999999998504,0.999992147623201,-7.85237530276373e-06
1.00000000000405,0.999992038777405,-7.96122664714627e-06
0.999999999998816,0.999994094456846,-5.90554197010817e-06
1.00000000000456,0.999992053271342,-7.94673321624639e-06
1.00000000000945,0.999992836206134,-7.16380331955424e-06
0.999999999995748,0.999994261221715,-5.7387740333148e-06
1.00000000000285,0.999992021388259,-7.97861458812221e-06
0.99999999999049,0.999993786982233,-6.21300825642823e-06
1.00000000000408,0.999992039274401,-7.96072967534922e-06
0.999999999993697,0.999992695100872,-7.30489282541047e-06
0.999999999990581,0.999993648977918,-6.35101266277527e-06
0.999999999990489,0.999993865749445,-6.1342410442311e-06
1.00000000000382,0.999992033486977,-7.96651684253913e-06
1.00000000000917,0.999992964347267,-7.0356618997458e-06
0.999999999990761,0.999994065066716,-5.93492404465934e-06
1.00000000000697,0.999992192317121,-7.80768985375602e-06
1.00000000000948,0.999992814164175,-7.18584530456923e-06
1.0000000000095,0.999992695687475,-7.30432202789011e-06
1.00000000000697,0.999993360194401,-6.63981257054136e-06
1.0000000000093,0.999992916999294,-7.08301000518219e-06
0.999999999991011,0.999994136563318,-5.86342769326453e-06
0.999999999999084,0.999994076581706,-5.92341737792879e-06
0.999999999990912,0.999994112597061,-5.88739385132264e-06
1.00000000000033,0.99999398789669,-6.01210364103988e-06
0.999999999990483,0.999993812885449,-6.18710503408337e-06
1.00000000000073,0.999992046091686,-7.95390904362314e-06
0.999999999999109,0.999992112283661,-7.88771544801836e-06
1.0000000000072,0.999992212517232,-7.78748996665968e-06
0.999999999996347,0.999994235599313,-5.76439703425802e-06
1.00000000000639,0.999992145802378,-7.85420400906123e-06
0.999999999990956,0.999994124074078,-5.87591687806199e-06
0.999999999993165,0.999992795077893,-7.20491527161915e-06
0.999999999990478,0.999993834816793,-6.16517368490221e-06
0.999999999999126,0.999994074059247,-5.92593987858159e-06
0.999999999998101,0.999994140344633,-5.85965346788786e-06
0.999999999994824,0.999994292407616,-5.70758720819242e-06
0.999999999997961,0.999994148481605,-5.8515163556816e-06
1.00000000000915,0.999992970918885,-7.02909026428777e-06
