Ei,Ef,deltaE
0.999999999998998,0.999435353702247,-0.000564646296750571
0.999999999992442,0.99943569301506,-0.000564306977381968
1.00000000000952,0.999435792752945,-0.000564207256571581
0.99999999999922,0.99943535091029,-0.000564649088929836
1.00000000000231,0.999436430876033,-0.000563569126276864
0.999999999990675,0.999436045195107,-0.000563954795567811
0.999999999990523,0.999436135591803,-0.000563864398719804
1.00000000000839,0.999436038051251,-0.00056396195713837
0.999999999992665,0.999435667638782,-0.000564332353882868
0.999999999991349,0.999436510666749,-0.000563489324600708
0.999999999993686,0.999436652976404,-0.000563347017282334
1.00000000000225,0.99943534971479,-0.000564650287455559
0.9999999999933,0.999435604280032,-0.000564395713268384
1.00000000000306,0.999436394078832,-0.000563605924226995
1.00000000000337,0.999435366310414,-0.000564633692959671
0.999999999991308,0.999435866835747,-0.000564133155561364
0.999999999994563,0.999435509288713,-0.000564490705849297
0.999999999992308,0.999435709225547,-0.000564290766761122
0.999999999992944,0.999435638167081,-0.000564361825862503
0.99999999999731,0.999436623831042,-0.00056337616626756
1.00000000000454,0.99943631478754,-0.000563685217004117
0.99999999999468,0.999436662011474,-0.000563337983205847
1.00000000000847,0.999435597327315,-0.000564402681150433
1.0000000000015,0.999435343774537,-0.000564656226961113
0.999999999990663,0.999436360859601,-0.000563639131061278
0.999999999992399,0.9994366061326,-0.000563393859798755
0.99999999999237,0.999436604184694,-0.000563395807675948
0.999999999997929,0.99943660636185,-0.00056339363607949
1.00000000000594,0.999435442021004,-0.000564557984940373
1.00000000000834,0.999436042729078,-0.000563957279263727
1.00000000000848,0.999435598706603,-0.000564401301876516
1.00000000000828,0.999436049467583,-0.000563950540697911
0.999999999991205,0.999435888572171,-0.000564111419033786
1.00000000000635,0.999436204889731,-0.000563795116616306
0.99999999999605,0.999436650727543,-0.000563349268506985
1.00000000000942,0.999435874183349,-0.00056412582606935
0.99999999999675,0.999436637376813,-0.000563362619937169
0.999999999991242,0.999435881038479,-0.000564118952763315
1.00000000000335,0.999435365800071,-0.000564634203279013
1.00000000000949,0.999435769234414,-0.00056423077507195
1.00000000000884,0.99943598368183,-0.000564016327014527
0.999999999995112,0.999436660958223,-0.000563339036889099
0.99999999999353,0.999435584202455,-0.000564415791074246
1.00000000000389,0.999436350960644,-0.000563649043242687
1.00000000000716,0.999435501829637,-0.00056449817752402
0.999999999995803,0.99943544317884,-0.000564556816963213
1.00000000000865,0.999435615022386,-0.000564384986259325
0.999999999990869,0.999435974542836,-0.000564025448032357
1.00000000000943,0.999435743358534,-0.000564256650895212
1.00000000000228,0.999435350027894,-0.000564649974383769
1.00000000000791,0.999435550691385,-0.000564449316522997
0.999999999991454,0.999435838228762,-0.000564161762692361
0.999999999991143,0.99943590207365,-0.000564097917493234
0.999999999995069,0.999436661184889,-0.000563338810179559
1.00000000000796,0.999435554488825,-0.000564445519136036
1.00000000000654,0.999435469041329,-0.000564530965215804
1.00000000000931,0.999435712037274,-0.000564287972036892
0.999999999994497,0.999435513441178,-0.000564486553319421
0.999999999999354,0.999436557841798,-0.000563442157555993
1.00000000000289,0.999436402286788,-0.000563597716104147
1.00000000000327,0.999435364308949,-0.000564635694316196
0.999999999993873,0.999435556991761,-0.000564443002112336
0.999999999998504,0.999435361289888,-0.000564638708615783
1.00000000000405,0.999435380960179,-0.000564619043872394
0.999999999998816,0.999436577265561,-0.000563422733255603
1.00000000000456,0.999435394225438,-0.000564605779120431
1.00000000000945,0.999435861560911,-0.000564138448543083
0.999999999995748,0.999436655045749,-0.000563344949999656
1.00000000000285,0.9994353574725,-0.000564642530346826
0.99999999999049,0.999436184905206,-0.000563815085283692
1.00000000000408,0.999435381452383,-0.000564618551693763
0.999999999993697,0.999435570810581,-0.000564429183116055
0.999999999990581,0.999436091620176,-0.000563908370404542
0.999999999990489,0.999436240920521,-0.000563759069968417
1.00000000000382,0.99943537545577,-0.000564624548049841
1.00000000000917,0.999435934182701,-0.000564065826465399
0.999999999990761,0.999436394150703,-0.000563605840057768
1.00000000000697,0.999435491194205,-0.000564508812769704
1.00000000000948,0.999435849110506,-0.000564150898973437
1.0000000000095,0.999435782339194,-0.000564217670309786
1.00000000000697,0.999436160775528,-0.00056383923144343
1.0000000000093,0.999435907298736,-0.000564092710563124
0.999999999991011,0.999436454645671,-0.000563545345340311
0.999999999999084,0.999436567736379,-0.000563432262705166
0.999999999990912,0.999436433927849,-0.00056356606306307
1.00000000000033,0.99943651923279,-0.000563480767540314
0.999999999990483,0.999436203086837,-0.000563796903646385
1.00000000000073,0.999435341891907,-0.00056465810882278
0.999999999999109,0.999435352263772,-0.000564647735337709
1.0000000000072,0.999435503786592,-0.000564496220606614
0.999999999996347,0.999436645645525,-0.000563354350822221
1.00000000000639,0.999435461332928,-0.000564538673458626
0.999999999990956,0.999436443787951,-0.000563556203004412
0.999999999993165,0.999435616726891,-0.000564383266273838
0.999999999990478,0.999436218661021,-0.000563781329456781
0.999999999999126,0.999436566383298,-0.000563433615827558
0.999999999998101,0.999436601140092,-0.000563398858008934
0.999999999994824,0.99943666195547,-0.000563338039353267
0.999999999997961,0.999436605262181,-0.000563394735779377
1.00000000000915,0.999435937918775,-0.000564062090373962
