Ei,Ef,deltaE
1.00000000007813,0.999965526056191,-3.44740219434536e-05
1.00000000002754,0.999954193479218,-4.58065483179837e-05
1.00000000004335,0.999933061935041,-6.69381083110432e-05
1.00000000007897,0.99995595319393,-4.40468850418929e-05
0.999999999934222,0.999912166308348,-8.78336258741674e-05
0.999999999987353,0.999921254435669,-7.87455516831903e-05
0.999999999977461,0.999926216757336,-7.37832201246347e-05
1.00000000000055,0.999951518883157,-4.84811173908639e-05
1.00000000003063,0.999941326118949,-5.86739116829049e-05
0.999999999935532,0.999943439249461,-5.65606860714052e-05
0.999999999915606,0.999924858185246,-7.51417303603841e-05
1.00000000008656,0.99996499241329,-3.50076732661408e-05
1.00000000003858,0.999934841928982,-6.5158109595953e-05
0.999999999939428,0.999955541852988,-4.44580864403799e-05
1.00000000008751,0.999917058277036,-8.29418104708601e-05
1.00000000000722,0.999946489096953,-5.35109102642872e-05
1.00000000005129,0.999950737709788,-4.92623415004889e-05
1.00000000002558,0.999928854124845,-7.11459007316506e-05
1.00000000003429,0.999942775263631,-5.72247706566165e-05
0.999999999912789,0.999933148791226,-6.68511215629053e-05
0.999999999951586,0.9999295094937,-7.04904578859855e-05
0.99999999991267,0.999936716659362,-6.32832533078442e-05
1.0000000000706,0.999934416695054,-6.55833755410784e-05
1.00000000008535,0.999940263762395,-5.97363229505321e-05
0.999999999952747,0.999931463802308,-6.85361504394466e-05
0.999999999923268,0.999951746413267,-4.82535100011505e-05
0.999999999923544,0.999937692515119,-6.23074084252773e-05
0.999999999914093,0.999938146932849,-6.18529812440594e-05
1.00000000008497,0.9999359831403,-6.40169446691763e-05
0.999999999999688,0.999945847049354,-5.41529503347293e-05
1.00000000007044,0.999936389405588,-6.36106648477242e-05
0.999999999998453,0.99993516195517,-6.48380432834994e-05
1.00000000000476,0.999937184157983,-6.28158467786966e-05
0.999999999970219,0.999932411670281,-6.7588299937249e-05
0.999999999911531,0.999940403841203,-5.95960703281273e-05
1.00000000002986,0.999934509697164,-6.54903326943179e-05
0.999999999911983,0.999942579614578,-5.74202974054083e-05
1.00000000000561,0.999927940955428,-7.20590501841478e-05
1.0000000000875,0.999947679173937,-5.2320913560111e-05
1.00000000004705,0.999933383189564,-6.66168574827708e-05
1.00000000001048,0.999952876101363,-4.71239091133224e-05
0.999999999911994,0.999914180337758,-8.58195742359236e-05
1.00000000004117,0.999955295462112,-4.47045790610279e-05
0.999999999945887,0.99989294288672,-0.000107057059167581
1.00000000008042,0.999935981380984,-6.40186994317338e-05
1.00000000006106,0.999942324010943,-5.76760501157514e-05
1.00000000006849,0.99995078224842,-4.92178200696136e-05
0.999999999995152,0.99992672870065,-7.32712945024083e-05
1.000000000051,0.999924152649098,-7.58474019001421e-05
1.00000000008659,0.999954502398714,-4.54976878783153e-05
1.00000000007573,0.99994950124583,-5.04988299037112e-05
1.00000000001048,0.999930729009568,-6.92710009106978e-05
1.00000000000324,0.999929611890692,-7.03881125472261e-05
0.999999999912049,0.999949835094095,-5.01648179547232e-05
1.00000000007533,0.999903764943716,-9.6235131618938e-05
1.0000000000831,0.999925116880323,-7.48832027724911e-05
1.0000000000556,0.999936710747454,-6.32893081495833e-05
1.0000000000507,0.999930203734337,-6.97963163653892e-05
0.999999999918667,0.999928146017769,-7.18539008978114e-05
0.999999999938242,0.999934144796961,-6.58551412808794e-05
1.00000000008746,0.999896987189765,-0.000103012897696653
1.00000000004476,0.999937298498956,-6.27015458015689e-05
1.00000000007614,0.999948453437936,-5.15466382020602e-05
1.00000000008753,0.999932026319644,-6.79737678872527e-05
0.999999999916707,0.999947944850028,-5.20550666789354e-05
1.00000000008726,0.999929322449267,-7.06776379915119e-05
1.00000000003201,0.999950190492295,-4.98095397193365e-05
0.999999999911537,0.999924618897334,-7.53810142026801e-05
1.0000000000872,0.9999158310172,-8.41690700000841e-05
0.99999999997208,0.999922080712606,-7.79192594744238e-05
1.00000000008752,0.999922106387047,-7.7893700477949e-05
1.00000000004293,0.999957965090814,-4.2034952112302e-05
0.999999999982266,0.999898413235844,-0.000101586746421689
0.999999999965963,0.999927204815896,-7.27951500674173e-05
1.00000000008757,0.999933784473351,-6.62156142203774e-05
1.00000000001937,0.999952451018607,-4.75490007670887e-05
0.99999999994902,0.999943818256043,-5.618169297672e-05
1.00000000008133,0.999941045631162,-5.89544501672368e-05
1.00000000003412,0.999953080140415,-4.69198937047555e-05
1.000000000045,0.999938382969688,-6.16170753130474e-05
0.999999999978106,0.999946465317598,-5.35346605080589e-05
1.00000000002412,0.999960213671516,-3.97863526045983e-05
0.999999999942129,0.999937896048797,-6.21038933324991e-05
0.999999999917649,0.999942775234119,-5.72246835295331e-05
0.999999999944509,0.999924539661492,-7.54602830167483e-05
0.999999999922946,0.999932595624717,-6.74042982287126e-05
0.9999999999701,0.999919683757525,-8.03162125745382e-05
1.00000000008365,0.999954039400534,-4.59606831139103e-05
1.00000000007856,0.999960373409618,-3.96266689406399e-05
1.00000000008024,0.999934533480059,-6.54666001862481e-05
0.999999999911643,0.999930121902504,-6.9878009138935e-05
1.00000000008366,0.999927559813658,-7.24402700030824e-05
0.999999999943378,0.999937141015951,-6.28589274270785e-05
1.00000000003699,0.999925968716895,-7.40313200973119e-05
0.999999999968396,0.999921462505664,-7.85374627323421e-05
