Time,AGPGradNorm
0,0
10,0.333746463195584
20,0.327201661357812
30,0.314399133068499
40,0.294834442499896
50,0.272001509896802
60,0.255777339902777
70,0.261123005845297
80,0.298977247232752
90,0.369748109290597
100,0.465130063645575
110,0.570740898752865
120,0.674648329008316
130,0.77139401589023
140,0.859483825816535
150,0.939225428315466
160,1.01187871478114
170,1.07932069522089
180,1.14394501698803
190,1.20801478035781
200,1.27222348888807
210,1.33560424076298
220,1.39705370265662
230,1.45604966790802
240,1.51192666271606
250,1.56359910414478
260,1.60965151002146
270,1.64846868686483
280,1.67869824324508
290,1.69961492285953
300,1.71096558692332
310,1.71300193648207
320,1.70643492998271
330,1.69234566832031
340,1.67203373662276
350,1.64672865840516
360,1.61749628900336
370,1.58523895704153
380,1.55064863546994
390,1.51433121427056
400,1.47699561261492
410,1.43944517324465
420,1.40251371890478
430,1.36704771220947
440,1.33385437120411
450,1.30367604125033
460,1.27715568771884
470,1.25477857314129
480,1.23686180768843
490,1.22346786527636
500,1.21431526907908
510,1.20885969873315
520,1.2064838728836
530,1.20667514266309
540,1.20914803030799
550,1.21388837489559
560,1.22112379335782
570,1.23122048913061
580,1.24444489648347
590,1.26078204464018
600,1.280019550693
610,1.30182279526985
620,1.32567810623218
630,1.35087786326312
640,1.37650030131039
650,1.40147424232174
660,1.42481762698735
670,1.44577350975822
680,1.46382260867046
690,1.47875194776103
700,1.490544786786
710,1.4992584465256
720,1.50508366579988
730,1.5083220054416
740,1.50927044624267
750,1.50818619407845
760,1.50521407102109
770,1.50031413782086
780,1.49341059593469
790,1.48447326433514
800,1.47346737201262
810,1.46045353182086
820,1.44564713017523
830,1.42937803114028
840,1.4121159498587
850,1.39444928683499
860,1.37696315181478
870,1.36014158474846
880,1.344321266148
890,1.32970237850154
900,1.3164010025072
910,1.30449995885581
920,1.29413192184762
930,1.28553019174879
940,1.27898945490487
950,1.27483434487395
960,1.27334447564929
970,1.27464282989589
980,1.27871745289765
990,1.28546633877961
1000,1.29466144576508
1010,1.30593819071722
1020,1.31878968360658
1030,1.33256843085974
1040,1.34663100716154
1050,1.36045145445603
1060,1.3736040532822
1070,1.38585937667727
1080,1.39720055269594
1090,1.40766363777423
1100,1.41730083656564
1110,1.4262414780073
1120,1.43459456329574
1130,1.4423897654627
1140,1.44956727261644
1150,1.45586606781803
1160,1.46091075440229
1170,1.46438083641014
1180,1.46599700861379
1190,1.46554908287692
1200,1.46297978827204
1210,1.45832787244383
1220,1.45168977427685
1230,1.44329487497619
1240,1.43344640206356
1250,1.42243613914167
1260,1.41057532272628
1270,1.39818555061817
1280,1.38557455518572
1290,1.37305052472027
1300,1.36091447493625
1310,1.34945605659598
1320,1.33895104583496
1330,1.32965337421324
1340,1.32181064430611
1350,1.31564149413822
1360,1.31130093164439
1370,1.30889690135381
1380,1.30846224880237
1390,1.30990297702332
1400,1.31300929581671
1410,1.31744497973775
1420,1.32280980047383
1430,1.32877736720175
1440,1.33511719049687
1450,1.34169441345864
1460,1.34852950759128
1470,1.35571648449131
1480,1.36330140774512
1490,1.37133266427136
1500,1.37983647646811
1510,1.38873991383988
1520,1.39791221027884
1530,1.40713539539638
1540,1.41605100084121
1550,1.42428130468616
1560,1.43151382922573
1570,1.43745029862238
