Time,AGPGradNorm
0,0
10,0.329194588956823
20,0.323078924963608
30,0.312345457711854
40,0.297110839891523
50,0.278949384481546
60,0.261633003019994
70,0.251533611681772
80,0.256792119897217
90,0.283937795819493
100,0.33423476513876
110,0.404327461235887
120,0.489492572816956
130,0.585640917818028
140,0.689797466085887
150,0.799961715009443
160,0.914809140364435
170,1.0334032797536
180,1.1549825414011
190,1.27882340458163
200,1.40415417276892
210,1.53010556267701
220,1.65570650940706
230,1.77993154589829
240,1.90178081778918
250,2.02035731673026
260,2.13491535296226
270,2.24487369436982
280,2.34979698040648
290,2.4493511316144
300,2.54324362083346
310,2.63116788401625
320,2.71277241761892
330,2.78766432608154
340,2.85544157510972
350,2.91573953302489
360,2.96827874767953
370,3.01290472219644
380,3.0496103373641
390,3.0785315640669
400,3.09991473317954
410,3.11406686959475
420,3.12130824972433
430,3.12194202440352
440,3.11624515579056
450,3.10447771580478
460,3.086906378701
470,3.0638373144011
480,3.0356494224628
490,3.00281465520822
500,2.96589514989787
510,2.92551751377564
520,2.88233465360714
530,2.83698760615505
540,2.79007554200555
550,2.74213810058029
560,2.69365300084951
570,2.64505006480098
580,2.59673745591466
590,2.54912974969802
600,2.50266598452765
610,2.45781101025545
620,2.41504107206047
630,2.37481914194711
640,2.33756626310263
650,2.30363509048583
660,2.27329220565011
670,2.24671467022977
680,2.22400203309889
690,2.2051993119878
700,2.19032268743689
710,2.17937967298493
720,2.17237859663459
730,2.16932600772102
740,2.170213589137
750,2.17499845721015
760,2.18358271272496
770,2.19579902358335
780,2.21140768281931
790,2.23010690326227
800,2.25155349016465
810,2.2753876583258
820,2.30125524932913
830,2.32882250943766
840,2.35778098624323
850,2.38784206156419
860,2.41872296823091
870,2.45012926335033
880,2.48174091414746
890,2.51320811028438
900,2.54415873318263
910,2.57421483936911
920,2.60301331639268
930,2.63022610936685
940,2.65557602657175
950,2.67884421588315
960,2.69986658438248
970,2.71852015890969
980,2.73470492042061
990,2.74832840282493
1000,2.75929806877763
1010,2.76752255442365
1020,2.77292035931351
1030,2.77543383587491
1040,2.77504550605988
1050,2.77179196708442
1060,2.76576985750299
1070,2.75713078712768
1080,2.74606695427383
1090,2.73279280882219
1100,2.71752826225949
1110,2.70048685009543
1120,2.68187051965466
1130,2.66187195860552
1140,2.64068405391196
1150,2.61851333028015
1160,2.59559172662795
1170,2.57218132844245
1180,2.54856996067037
1190,2.52505934701491
1200,2.50194937311757
1210,2.47952192629373
1220,2.45802746674367
1230,2.43767746461082
1240,2.41864496707538
1250,2.40107298563252
1260,2.38508719907609
1270,2.37080781088485
1280,2.35835633937202
1290,2.34785561100791
1300,2.33942341463016
1310,2.3331614826444
1320,2.32914235387401
1330,2.32739765755738
1340,2.3279116750604
1350,2.33062267984396
1360,2.33543174506054
1370,2.34221596263961
1380,2.35084187886523
1390,2.36117566892228
1400,2.37308806953095
1410,2.38645334649972
1420,2.40114270650029
1430,2.4170141626568
1440,2.43390259179096
1450,2.45161420528874
1460,2.46992803916743
1470,2.48860419078922
1480,2.50739623862137
1490,2.52606465661382
1500,2.54438849179601
1510,2.56217298445182
1520,2.57925118327675
1530,2.59547896508832
1540,2.61072541440534
1550,2.62486269995371
1560,2.63775961837157
1570,2.64928091205609
1580,2.65929209091654
1590,2.66766826507053
1600,2.67430515671926
1610,2.67912989337153
1620,2.68210837872637
1630,2.68324634452969
1640,2.682583443201
1650,2.68018273504837
1660,2.67611946444476
1670,2.67047235275029
1680,2.66331903222604
1690,2.65473617576602
1700,2.6448043055171
1710,2.63361616955335
1720,2.62128583750539
1730,2.60795466293261
1740,2.5937913181055
1750,2.5789857369091
1760,2.56373906593613
1770,2.54825236789715
1780,2.53271638905471
1790,2.51730433671681
1800,2.50216939752349
1810,2.48744777392824
1820,2.47326601738289
1830,2.45974948709597
1840,2.4470283469061
1850,2.43523890257747
1860,2.42452006910475
1870,2.41500605720156
1880,2.4068168958829
1890,2.40004885180376
1900,2.39476730329114
1910,2.39100442677622
1920,2.3887625725895
1930,2.38802201132223
1940,2.38875016588271
1950,2.39090937449871
1960,2.39446128690515
1970,2.39936715969573
1980,2.40558412677212
1990,2.41305835725015
2000,2.42171716687191
2010,2.43146302754286
2020,2.44217205704367
2030,2.45369783589437
2040,2.46587933202015
2050,2.47855056904167
2060,2.49154973588556
2070,2.50472596862984
2080,2.51794242247953
2090,2.5310748051908
2100,2.54400586643127
2110,2.55661810602963
2120,2.5687879011154
2130,2.58038351103266
2140,2.59126759024102
2150,2.60130329499981
2160,2.61036248891809
2170,2.61833442265722
2180,2.62513292124236
2190,2.63069988333975
2200,2.63500371964265
