Time,AGPGradNorm
0,0
10,0.376761216177646
20,0.362884627766485
30,0.324647438969901
40,0.278017939634093
50,0.263975968533971
60,0.297064096509967
70,0.346672769579
80,0.394456465227443
90,0.439263014345395
100,0.471018698898684
110,0.485106847616853
120,0.47825751330819
130,0.461981063044871
140,0.455958341606669
150,0.463965901325492
160,0.478715246905653
170,0.495248296264706
180,0.512925293033958
190,0.531588941324836
200,0.546061752221137
210,0.551009124539075
220,0.54400250738495
230,0.526153048411096
240,0.50271412199038
250,0.478013802821176
260,0.454559904058968
270,0.434296732673497
280,0.419447894360077
290,0.412676308829699
300,0.414754948771468
310,0.422410558252822
320,0.431476813473026
330,0.44130319916498
340,0.452172288797454
350,0.462879730363376
360,0.469956807061597
370,0.47045569096231
380,0.466873063913932
390,0.464047605506365
400,0.464729862736238
410,0.468539128274995
420,0.474052879326923
430,0.481610691927413
440,0.490731567042311
450,0.498704576384078
460,0.503308678816873
470,0.502623773456078
480,0.49681153217557
490,0.487793325016582
500,0.477256372941714
510,0.466260010113186
520,0.456017357384469
530,0.447646961957121
540,0.442616480844684
550,0.441271453619304
560,0.442693635994503
570,0.445635378730991
580,0.449806892412631
590,0.455541077280612
600,0.462087195308421
610,0.467023904013993
620,0.468495912783957
630,0.467051171757034
640,0.465651026148396
650,0.465507633885655
660,0.46679232996845
670,0.469378388613318
680,0.473628664732194
690,0.479389923820069
700,0.484910374524548
710,0.488247350157657
720,0.488544807916894
730,0.485927610583434
740,0.481405816797804
750,0.475682773180296
760,0.469298568680585
770,0.462880730411987
780,0.456731444461803
790,0.452247236882601
800,0.450370627301018
810,0.450206547078833
820,0.450888256067762
830,0.452675941274283
840,0.455729409884446
850,0.459782068432418
860,0.463449780413453
870,0.465035741555874
880,0.464744268284353
890,0.464237203475671
900,0.464305911084378
910,0.464843277116704
920,0.465975210266172
930,0.468561468197454
940,0.472555172424133
950,0.476635585804098
960,0.479356033691139
970,0.480110948668848
980,0.479084788900815
990,0.476846972372305
1000,0.47338040566286
1010,0.469077938979991
1020,0.464716921292221
1030,0.460804215111177
1040,0.457394639156484
1050,0.455309567231273
1060,0.454296738006013
1070,0.453858340525559
1080,0.45425564761031
1090,0.456113125089355
1100,0.459005333673888
1110,0.461575159569667
1120,0.462891921173378
1130,0.463122516204501
1140,0.463024995494435
1150,0.462933938368749
1160,0.462997994238228
1170,0.463733811732849
1180,0.465481521092519
1190,0.468363077112357
1200,0.471471934724497
1210,0.473800871452432
1220,0.474664605975709
1230,0.474340102852276
1240,0.473252562358774
1250,0.471311834062772
1260,0.468351949550411
1270,0.465466404791497
1280,0.462950496491413
1290,0.460320312417414
1300,0.457716096656513
1310,0.455789114699061
1320,0.454891570893575
1330,0.455324834325773
1340,0.457160920157944
1350,0.459818373609283
1360,0.461875646763263
1370,0.462551160597625
1380,0.462393200508441
1390,0.462145900337263
1400,0.462084431890864
1410,0.462053426439611
1420,0.462647077291208
1430,0.464392588884201
1440,0.466664494005172
1450,0.46894544528523
1460,0.47071328898511
1470,0.471601042014882
1480,0.471920878984652
1490,0.471735704201516
1500,0.47089627965052
1510,0.469161522851121
1520,0.466875944968025
1530,0.464766097778297
1540,0.462737220386076
1550,0.460339682747445
1560,0.458090557639065
1570,0.456653998738641
1580,0.456770626586032
1590,0.458437489204676
1600,0.460978081768393
1610,0.462958946730911
1620,0.463688194418693
1630,0.463398773643706
1640,0.463084408164262
1650,0.46285270421524
1660,0.462475019205999
1670,0.462563103547023
1680,0.463725105473184
1690,0.465705419530646
1700,0.467653990302962
1710,0.468978189437148
1720,0.470035951388733
1730,0.470756567325556
1740,0.471233435030288
1750,0.470953967175654
1760,0.469570979459994
1770,0.467540406275088
1780,0.465693822742282
1790,0.464053421297845
1800,0.462531437469099
1810,0.460740232631024
1820,0.458985490183648
1830,0.458005075019901
1840,0.458578875190496
1850,0.460663874741825
1860,0.463200622512346
1870,0.464784105058023
1880,0.465349808823945
1890,0.465072099750824
1900,0.46422214307486
1910,0.463063933677974
1920,0.462317839217191
1930,0.463109520191909
1940,0.465123098091682
1950,0.467069866978337
1960,0.468345709178423
1970,0.469081070132014
1980,0.469810599800003
1990,0.47049822925436
2000,0.47069937346751
2010,0.469886420249158
2020,0.468256816189177
2030,0.466791349784707
2040,0.465651532775499
2050,0.464219056920101
2060,0.462558886242147
2070,0.460901581071953
2080,0.459527409678276
2090,0.459129522194267
2100,0.460277557398153
2110,0.462369258898703
2120,0.464207225102466
2130,0.465155734901808
2140,0.465416291675032
2150,0.465015549272135
2160,0.463839538576314
2170,0.463045901260554
2180,0.463438166690275
2190,0.464953655332545
2200,0.466498604406069
2210,0.467416250079962
2220,0.468160220988611
2230,0.468927729156103
2240,0.469699281191763
2250,0.470214283128093
2260,0.469800254088099
2270,0.468494179197878
2280,0.466933488484509
2290,0.465539570420676
2300,0.464292986904735
2310,0.463120437418083
2320,0.462234730958547
2330,0.461629681723338
2340,0.460802150245455
2350,0.460422551552168
2360,0.460950957254753
2370,0.462029051848983
2380,0.463182572431196
2390,0.464295587334251
2400,0.464850044020301
2410,0.464340041789156
2420,0.463167923673978
2430,0.462894193007043
2440,0.463923243408862
2450,0.465097382886947
2460,0.466041375850546
2470,0.46699780363776
2480,0.468105233443869
2490,0.46899728775728
2500,0.469288996192238
2510,0.468955335412265
2520,0.467871788350487
2530,0.466498466001513
2540,0.465275488128248
2550,0.464301555447913
2560,0.46366542686459
2570,0.463426061933743
2580,0.463184923913336
2590,0.462486087883812
2600,0.461410238995274
2610,0.460675118465671
2620,0.460855184479299
2630,0.461652734935474
2640,0.462713996629231
2650,0.463572094733631
2660,0.463507819727946
2670,0.462740439725427
2680,0.462265341686081
2690,0.463157852279316
2700,0.464973043791365
2710,0.46623721003784
2720,0.467241232762133
2730,0.46830955892997
2740,0.469208062994505
2750,0.469656163944464
2760,0.46930581434625
2770,0.468507132031282
2780,0.467647219168335
2790,0.466642651250902
2800,0.465637106664146
2810,0.464820790866891
2820,0.464752635856903
2830,0.465342110024611
2840,0.465476210634456
2850,0.46485417857121
2860,0.463844292532511
2870,0.463007029063515
2880,0.462747530740182
2890,0.462975216770485
2900,0.463466059379529
2910,0.463845702972112
2920,0.463917426427569
2930,0.463889325106948
2940,0.464578083478379
2950,0.465697978772305
2960,0.466851123256771
2970,0.467984458917814
2980,0.469347425897536
2990,0.470803287945002
3000,0.471746448633254
3010,0.471900831481693
3020,0.471265996986462
3030,0.470177948968012
3040,0.469249655116849
3050,0.468223681721662
3060,0.467248447601504
3070,0.467285530379954
3080,0.46845201067103
3090,0.469456111221502
3100,0.469174369691431
3110,0.467957536556986
3120,0.466708070280089
3130,0.465699516793013
