Time,AGPGradNorm
0,0
10,0.00360298661415409
20,0.00402068536937085
30,0.00470128249984659
40,0.00550098900102498
50,0.00657904088352897
60,0.00787546272408162
70,0.0093776586694059
80,0.0110128566829802
90,0.0124950700453764
100,0.0137909446032715
110,0.0147855168422307
120,0.015491910651879
130,0.0158235125130472
140,0.0158752931352015
150,0.0156969507251356
160,0.0152784487907861
170,0.0146908295016703
180,0.0140552972937696
190,0.0134169299145889
200,0.0128499425705104
210,0.0123972061284286
220,0.0120495231785698
230,0.0118538267156226
240,0.0118085437663738
250,0.0119090517843726
260,0.0121813683888861
270,0.0125463916849995
280,0.0129519957582383
290,0.0133723366809681
300,0.0137614357497872
310,0.0140686449141734
320,0.0143088490071244
330,0.0143939379472302
340,0.0143719331341858
350,0.0142231031006383
360,0.014003986941661
370,0.0137230574376896
380,0.0134371205807031
390,0.0131551251122037
400,0.0128823128874107
410,0.01266494139774
420,0.0125184579218505
430,0.012467110183885
440,0.012498535208718
450,0.0126353003057213
460,0.0127959317957945
470,0.0130419069322275
480,0.0132841827896368
490,0.013518090690016
500,0.0137686831982336
510,0.0139090974734754
520,0.0139797433544208
530,0.0139831706360149
540,0.0139195143210021
550,0.0137899044264678
560,0.0136368702954861
570,0.0134505914239929
580,0.0132420692669933
590,0.0130508089783851
600,0.0128870090116147
610,0.0127843339650851
620,0.0127298407086806
630,0.0127458312932251
640,0.0127907964992745
650,0.0129198720759226
660,0.0130674928129528
670,0.0132470902848921
680,0.0134420842183826
690,0.0136134618886191
700,0.0137065106359127
710,0.0137879310347627
720,0.0138061521053263
730,0.013769449953831
740,0.0137088524890763
750,0.0135882526332507
760,0.0134387437394821
770,0.0132852912393306
780,0.0131361142822835
790,0.0130154564263048
800,0.0129301136720853
810,0.0128735357600403
820,0.0128571978115253
830,0.0128972959328835
840,0.0129676772089327
850,0.01310795236339
860,0.0132292758050525
870,0.0133928718779847
880,0.0134936286733113
890,0.0136107495054003
900,0.0136726129273559
910,0.0137013810785828
920,0.0137048334308897
930,0.0136430485833562
940,0.0135428094089906
950,0.0134348999543775
960,0.0133123008733117
970,0.0131984901900672
980,0.0131027322446027
990,0.0130114456539815
1000,0.0129559766267583
1010,0.0129382743449174
1020,0.012949030432086
1030,0.0130361623108476
1040,0.0131143177427477
1050,0.013223341832361
1060,0.0133282630192838
1070,0.0134489795168265
1080,0.0135298309269458
1090,0.0136108279136882
1100,0.0136435367605183
1110,0.0136424192200065
1120,0.0135834490171452
1130,0.0135222811511354
1140,0.0134321034597658
1150,0.0133408704955444
1160,0.0132476768741739
1170,0.0131470236959652
1180,0.0130683252794077
1190,0.0130149408698958
1200,0.0129903314901172
1210,0.0130136712807087
1220,0.0130657971532897
1230,0.0131123934470271
1240,0.0132075113075515
1250,0.0133085898757909
1260,0.0133909617534993
1270,0.0135093910280544
1280,0.0135531505562732
1290,0.0135921296379763
1300,0.0135806056500453
1310,0.0135585440339604
1320,0.0135032407440872
1330,0.013442535167453
1340,0.0133640618211278
1350,0.0132672108379559
1360,0.0131819427675452
1370,0.013109290082328
1380,0.013064791537658
1390,0.0130404863172126
1400,0.0130572952099879
1410,0.0130618735105743
1420,0.0131281518123366
1430,0.0131984128831976
1440,0.0132765381269273
1450,0.0133924694077555
1460,0.0134621432171444
1470,0.0135045599620065
1480,0.0135429548204706
1490,0.0135537292552562
1500,0.0135305521183886
1510,0.0135066112711801
1520,0.0134457921889013
1530,0.0133655570658197
1540,0.0132852807250706
1550,0.0132094685017046
1560,0.0131501685961516
1570,0.0131065490053332
1580,0.0130799425621703
1590,0.0130615563954466
1600,0.0130893139571437
1610,0.0131252925764351
1620,0.0131982698118142
1630,0.0132757392012646
1640,0.0133698257395598
1650,0.0134057730304956
1660,0.0134771756061124
1670,0.0135143445394871
1680,0.0135211526410716
1690,0.0135341640445787
1700,0.0134932574020441
1710,0.0134349143154053
1720,0.0133714234662514
1730,0.0133022835151308
1740,0.0132386940423562
1750,0.0131869304691298
1760,0.013132786509491
1770,0.0130951239155065
1780,0.0130889220032015
1790,0.0130924205624432
1800,0.0131525818158148
1810,0.0131908758327988
1820,0.0132732122368377
1830,0.0133156779690283
1840,0.0133956420347691
1850,0.0134452363403663
1860,0.0134885135853645
1870,0.0135191309007783
1880,0.0135125954814221
1890,0.013470542591802
1900,0.0134350212601348
1910,0.0133784209718985
1920,0.0133221802046069
1930,0.0132680587558184
1940,0.0132032483509789
1950,0.0131504868933452
1960,0.0131195863672101
1970,0.0131005678711031
1980,0.0131279992216393
1990,0.0131531526761077
2000,0.0131885201439449
2010,0.0132412563425114
2020,0.013312411863827
2030,0.0133610780593092
2040,0.013439966410935
2050,0.0134700093028245
2060,0.0135000989981761
2070,0.0134777866901901
2080,0.0134695944288567
2090,0.0134329193475817
2100,0.0133911801885671
2110,0.0133429921458941
2120,0.0132768104989035
2130,0.0132179487630208
2140,0.0131713489342328
2150,0.0131396703714979
2160,0.0131307289839499
2170,0.0131438650514385
2180,0.0131396397938675
2190,0.0131847988758318
2200,0.0132377061872273
2210,0.0132816240311768
2220,0.0133761519018927
2230,0.0134095413332657
2240,0.0134513311306765
2250,0.013463682297115
2260,0.0134751044806423
2270,0.0134590769595204
2280,0.0134423557050217
2290,0.0134025306490752
2300,0.0133440662415311
2310,0.0132865845691986
2320,0.0132353583938534
2330,0.0131943965390826
2340,0.0131646223817269
2350,0.0131530084204215
2360,0.013129622029098
2370,0.0131518833446397
2380,0.0131800203966162
2390,0.0132236472136097
2400,0.0132962548667642
2410,0.0133534042694331
2420,0.0133784733816613
2430,0.013428222866344
2440,0.0134564778164328
2450,0.0134565218553847
2460,0.0134716812161183
2470,0.0134405102565675
2480,0.0133976559456246
2490,0.0133483047098964
2500,0.0133009721541916
2510,0.0132550653911792
2520,0.0132188827110897
2530,0.0131816696921872
2540,0.0131484216323341
2550,0.0131462399928994
2560,0.0131484749511832
2570,0.0131899184107432
2580,0.0132246670176009
2590,0.0132917111906552
2600,0.0133069733126342
2610,0.0133732162695092
2620,0.0134139714112063
2630,0.0134344095943415
2640,0.013471690474158
2650,0.0134586286256536
2660,0.01342854628617
2670,0.0133988543150011
